qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
mikado.4G253.1	1.12498629155e-11	0.524225237248	1	719	1.118126011	0.996456413891	0.000205582094882	SEA domain-containing protein (Fragment)	
mikado.4G253.2	1.12498629155e-11	0.524225237248	1	719	1.118126011	0.996456413891	0.000205582094882	SEA domain-containing protein (Fragment)	
mikado.4G253.3	1.12498629155e-11	0.524225237248	1	719	1.118126011	0.996456413891	0.000205582094882	SEA domain-containing protein (Fragment)	
mikado.4G253.4	1.12498629155e-11	0.525672213146	1	719	1.11827321795	0.996734160679	0.000205639397706	SEA domain-containing protein (Fragment)	
mikado.4G254.1	238.439299026	4.14389952022	8	25453	0.739330309036	0.101800502749	1.61484307398e-05	DDE Tnp4 domain-containing protein	
mikado.4G254.1	118.889090043	0.628091292973	1	2352	0.637884244122	0.000620013708988	4.19662582122e-08	Nuclease HARBI1	
mikado.4G255.1	1.32460683435e-09	0.490352113244	1	7802	0.590000000001	0.0	0.0	Myb/SANT-like DNA-binding domain-containing protein	
mikado.4G289.1	1563.41794642	4.03953509397	8	160	1.26231142958	0.0885725316731	4.04614237424e-05	Uracil nucleotide/cysteinyl leukotriene receptor-like	
mikado.4G289.1	1124.56543122	4.5538502281	9	393	1.08953972703	0.0937965285322	6.97211014183e-05	Chemokine XC receptor 1	
mikado.4G289.1	585.615082118	2.05458045133	4	295	0.884270783794	0.113250807535	9.11476741533e-05	Hydroxycarboxylic acid receptor 2	
mikado.4G289.1	491.183141977	1.04268704338	2	108	0.849256294336	0.118458386795	4.62717705929e-06	Somatostatin receptor type 2-like	
mikado.4G289.1	80.1386000242	5.99772323982	12	133835	0.670255186211	0.090942853228	1.69951945104e-06	G-protein coupled receptors family 1 profile domain-containing protein	
mikado.4G292.1	120.667741725	6.43703623466	11	161712	0.654805091203	0.0312037346793	7.56669270566e-07	Reverse transcriptase domain-containing protein	
mikado.4G381.1	1920.73495619	15.6826629554	28	683	1.38954531301	0.0589647144893	1.59259110456e-06	Zinc finger and BTB domain-containing protein 18-like	
mikado.4G381.1	614.2213868	0.606827963154	1	4	0.838693200461	0.00566914287655	8.1287640589e-10	Transcriptional regulator prz1-like	
mikado.4G381.1	122.921582384	21.0404759255	38	299109	0.639168632954	0.0	0.0	C2H2-type domain-containing protein	
mikado.4G385.1	1634.84277905	15.9562973053	30	881	1.3081332456	0.121124626241	4.10364139855e-06	Zinc finger protein with KRAB and SCAN domains 8-like	
mikado.4G385.1	386.583359863	0.568493407147	1	20	0.750858348555	0.0117452915278	4.97883690309e-09	Transcription factor Sp7-like	
mikado.4G385.1	149.817672983	26.9846602308	51	299109	0.649927069193	0.0	0.0	C2H2-type domain-containing protein	
mikado.4G389.1	2102.19580727	9.87651223851	16	154	1.48006379292	0.0927984818568	0.000113731569745	Neurotrophin receptor-interacting factor homolog	
mikado.4G389.1	1300.7734053	14.2984570105	23	843	1.14393701527	0.0634483286094	1.94942394454e-06	Zinc finger protein with KRAB and SCAN domains 1-like	
mikado.4G389.1	1040.66334081	1.24589006379	2	4	1.01651938101	0.019347249571	1.20685794319e-07	Transcription factor YY2-like isoform X2	
mikado.4G389.1	724.292239096	1.22630674633	2	20	0.921795949535	0.0793944304282	2.88471097748e-07	Transcription factor Sp7-like	
mikado.4G389.1	110.467834682	22.9260033257	37	299109	0.634187133873	0.0	0.0	C2H2-type domain-containing protein	
mikado.4G395.1	2481.71873252	1.10096038217	2	9	1.58606638743	0.00637521772182	1.45141435123e-06	Zinc finger protein 271 isoform X5	
mikado.4G395.1	750.071800704	1.10362015284	2	110	0.904893123439	0.0280458867011	4.16031440524e-06	Neurotrophin receptor-interacting factor homolog	
mikado.4G395.1	71.3408229819	5.48048798574	10	299109	0.618536329193	0.0	0.0	C2H2-type domain-containing protein	
mikado.4G419.1	1321.78029906	20.7991698571	36	1660	1.17101779048	0.0986898081809	3.62596892815e-06	Zinc finger protein with KRAB and SCAN domains 8-like	
mikado.4G419.1	532.535500605	1.83960166623	3	80	0.817845626165	0.0279835107545	8.26115357893e-06	Neurotrophin receptor-interacting factor homolog	
mikado.4G419.1	152.951247792	32.3609427648	56	299109	0.651180499117	0.0	0.0	C2H2-type domain-containing protein	
mikado.4G346.1	1768.06948134	3.16088963941	5	21	1.35322977084	0.105664101526	2.24949147941e-07	Transcription factor Sp7-like	
mikado.4G346.1	1740.23105724	5.72053966038	9	71	1.31599261573	0.0564154398863	4.84474679486e-07	Zinc finger protein with KRAB and SCAN domains 1-like isoform X1	
mikado.4G346.1	1019.27367027	1.2574516983	2	3	1.02089962434	0.0437550065253	1.3846779158e-07	Transcriptional regulator prz1-like isoform X1	
mikado.4G346.1	191.73039201	40.9513478432	65	299109	0.666692156804	0.0	0.0	C2H2-type domain-containing protein	
mikado.4G346.1	180.720230552	0.630615527994	1	80	0.666432765717	0.00782013010716	2.26960206147e-07	Neurotrophin receptor-interacting factor homolog	
mikado.4G422.1	4.89636059359e-15	0.543523483509	1	15	0.592153865385	0.00406389479388	5.72149733095e-08	Zinc finger and SCAN domain-containing protein 2-like isoform X3	
mikado.4G471.1	1.32460683435e-09	0.477913395645	1	7802	0.590000000001	0.0	0.0	Myb/SANT-like DNA-binding domain-containing protein	
mikado.4G574.1	231.397036446	4.1615933803	7	27631	0.691518772185	0.0169055733739	1.85901354816e-07	HECT-type E3 ubiquitin transferase	
mikado.4G582.1	266.661434073	0.511835615026	1	94	0.87306996907	0.332840236686	3.4998544692e-06	Nucleolar and coiled-body phosphoprotein 1-like	
mikado.4G582.1	336.780125451	14.763119272	27	49018	0.72471205018	0.0	0.0	C3H1-type domain-containing protein	
mikado.4G582.2	266.661434073	0.511835615026	1	94	0.87306996907	0.332840236686	3.4998544692e-06	Nucleolar and coiled-body phosphoprotein 1-like	
mikado.4G582.2	336.780125451	14.763119272	27	49018	0.72471205018	0.0	0.0	C3H1-type domain-containing protein	
mikado.4G521.1	578.362855229	0.460818198557	1	18	0.821675914611	0.000624097395751	4.49997311916e-08	Pneumococcal serine-rich repeat protein isoform X2	
mikado.4G521.1	252.231991491	10.1913198175	19	46271	0.820288773808	0.244141648716	4.51695927318e-05	SET domain-containing protein	
mikado.4G521.1	462.250539299	0.50618661251	1	34	0.784890737486	0.0188500365945	1.18557417494e-07	Splicing factor, arginine/serine-rich 19-like	
mikado.4G521.1	402.08338009	2.02761333185	4	721	0.772426905975	0.040742328276	5.99763885623e-06	Serine/arginine repetitive matrix protein 1-like	
mikado.4G521.1	195.986524294	0.521827548439	1	201	0.668394609718	0.0	0.0	Bromodomain-containing protein 4-like	
mikado.4G521.1	55.2451848739	0.512959163924	1	2443	0.624912482372	0.024178115964	3.48087110979e-07	Transcript variant X2	
mikado.4G597.1	249.992973318	0.504599990806	1	367	0.69057482667	0.0010898816763	2.72128095071e-09	LON peptidase N-terminal domain and RING finger protein 1	
mikado.4G597.1	89.7291346231	3.83542555591	7	164429	0.625891653849	0.0	0.0	RING-type domain-containing protein	
mikado.4G651.1	7.83417530518e-14	0.637525565705	1	60	0.656205497213	0.124915802236	6.1014065764e-06	Basic salivary proline-rich protein 3-like	
mikado.4G651.2	7.83417530518e-14	0.675302203983	1	60	0.656212658798	0.124929314635	6.10206657807e-06	Basic salivary proline-rich protein 3-like	
mikado.4G763.1	898.928326093	57.6558308473	100	26511	1.1983931891	0.469474929383	7.30439594681e-06	Mitogen-activated protein kinase	
mikado.4G780.1	6.94144995695e-11	0.540544957398	1	1786	1.11667098518	0.993718592965	6.54537342224e-06	Chaperonin	
mikado.4G1087.1	12629.4237683	6.40453583917	12	14	5.76847658993	0.235335186666	0.0989716840363	Bartter syndrome, infantile, with sensorineural deafness (Barttin)	BSND
mikado.4G1087.1	596.124762037	1.01877434109	2	159	0.841766679068	0.0251215456288	0.000117753511906	Barttin	BSND
mikado.4G1106.1	3953.60602985	1.15257332527	2	19	2.19480909415	0.0440880775903	5.42424196339e-08	FYN-binding protein-like isoform X2	
mikado.4G1106.1	1316.60114549	0.542805906578	1	38	1.1166404582	0.0	0.0	FYN-binding protein 1-like	
mikado.4G1468.1	602.597835668	21.3785531734	35	16909	0.871666685219	0.0766542136002	4.08872052917e-05	Tyrosine specific protein phosphatases domain-containing protein	
mikado.4G1468.1	163.73956514	3.66701087978	6	6736	0.665666780418	0.0191904648153	4.00517416206e-07	Dual specificity protein phosphatase MPK-4	
mikado.4G1468.1	110.18227874	0.545265895908	1	329	0.634072911496	0.0	0.0	Synaptotagmin-1	
mikado.4G1468.1	0	0.566898928822	1	1	0.606181805629	0.0305194685875	0.000324363862197	DUSK4 phosphatase (Fragment)	
mikado.4G1468.2	607.529148228	19.5632776004	35	16909	0.873528511667	0.076445352565	4.07757992302e-05	Tyrosine specific protein phosphatases domain-containing protein	
mikado.4G1468.2	166.223476377	3.37888140419	6	6736	0.667522883296	0.0208178945068	4.32817688597e-07	Dual specificity protein phosphatase MPK-4	
mikado.4G1468.2	0	0.5297600095	1	1	0.606393002729	0.0309171813075	0.000344831785248	DUSK4 phosphatase (Fragment)	
mikado.4G1500.1	99.6553757868	1.01402690831	2	43161	0.633516074541	0.00689419520824	3.82885343594e-08	C-type lectin domain-containing protein	
mikado.4G1519.1	2.17616031458e-15	0.546466689779	1	3	0.623093949588	0.0624413365872	2.0598346606e-06	Receptor-type tyrosine-protein phosphatase eta isoform X2	
mikado.4G1803.1	1219.84869002	2.47071942009	4	271	1.07984208442	0.00358982678144	1.0776604934e-08	Protein phosphatase 1 regulatory subunit 12A-like	
mikado.4G1803.1	690.782278548	2.92326831329	5	1183	0.901626938644	0.0666302210808	5.02600216858e-07	cGMP-dependent protein kinase interacting domain-containing protein	
mikado.4G1850.1	103.443241464	4.58765652572	8	159853	0.638465614419	0.0133741753205	2.45699404541e-07	Reverse transcriptase domain-containing protein	
mikado.4G1886.1	5511.51515099	38.3519412179	73	496	2.883953208	0.168570180596	0.000247594475403	Coiled-coil domain containing 33	CCDC33
mikado.4G1886.1	1015.18016745	1.00304146119	2	4	1.02813590693	0.0604977914462	5.24282389299e-07	Coiled-coil domain-containing protein 33-like isoform X1	CCDC33
mikado.4G1886.1	300.539874184	0.478815384515	1	26	0.710215949674	0.0	0.0	Coiled-coil domain-containing protein 33-like	CCDC33
mikado.5G104.1	5021.88279358	2.25433847616	4	34	2.61038832437	0.0219531992742	5.66278436169e-07	PDZ domain-containing protein 7-like	
mikado.5G170.1	290.47695433	0.977631138583	2	5081	0.853335978842	0.277632062109	1.02095821612e-05	Transcript variant X2	
mikado.5G170.2	290.476969817	0.991298832095	2	5081	0.853335985036	0.277632062109	1.02095821612e-05	Transcript variant X2	
mikado.5G368.1	3316.0596733	57.2844013835	99	1928	1.98424969077	0.12795762461	0.000414020335864	Opioid growth factor receptor-like protein 1	
mikado.5G478.1	73.1905531477	2.26314211544	4	159853	0.625658545498	0.0120421170309	1.10613959852e-07	Reverse transcriptase domain-containing protein	
mikado.5G490.1	875.655703445	1.12654298109	2	346	0.969239617475	0.0546719048411	6.13265710749e-05	Zinc finger protein 318	
mikado.5G490.1	34.1936557639	0.614540466158	1	67425	0.617556448275	0.026186761069	1.30136527449e-07	SGNH hydrolase-type esterase domain-containing protein	
mikado.5G490.2	864.440933402	1.11062512489	2	346	0.960922038845	0.047442643654	5.32173639546e-05	Zinc finger protein 318	
mikado.5G490.2	35.2275776763	0.632259020411	1	67425	0.619370533668	0.028829244777	1.43268493357e-07	SGNH hydrolase-type esterase domain-containing protein	
mikado.5G564.1	5533.84203163	1.80000418272	4	28	2.85510113888	0.0972910973923	2.2305263284e-06	Tripartite motif-containing protein 35-like (Fragment)	
mikado.5G685.1	365.929961619	64.2039173183	100	159853	0.870890244783	0.253805838598	5.82839146325e-05	Reverse transcriptase domain-containing protein	
mikado.5G833.1	363.821548873	20.0259630261	35	48289	0.805679638794	0.132360136163	7.35392018685e-06	Tc1-like transposase DDE domain-containing protein	
mikado.5G833.1	232.321865995	3.42136589585	6	3457	0.733322764615	0.0950821167506	2.48169784454e-05	Paired domain-containing protein	
mikado.5G852.1	3383.99244478	1.34870836791	2	19	1.96968218739	0.0492128207445	0.000120723930654	Proline-rich receptor-like protein kinase PERK2 isoform X1	
mikado.5G852.1	261.881550541	0.667900920483	1	778	0.737905773692	0.081420913143	3.4755098259e-06	Vegetative cell wall protein gp1-like	
mikado.5G852.1	88.271557759	0.660721168979	1	6700	0.668062817761	0.0806679918082	7.94993513435e-06	WH2 domain-containing protein	
mikado.5G852.2	3381.27182591	1.25073317133	2	19	1.96484793658	0.0421455442811	0.000103387199709	Proline-rich receptor-like protein kinase PERK2 isoform X1	
mikado.5G852.2	263.127809899	0.622830360165	1	778	0.738677023964	0.0819355284048	3.49747654588e-06	Vegetative cell wall protein gp1-like	
mikado.5G852.2	87.9861811769	0.611234686653	1	6700	0.667431462569	0.0796921377787	7.85376345508e-06	WH2 domain-containing protein	
mikado.5G852.3	3383.99244478	1.34870836791	2	19	1.96968218739	0.0492128207445	0.000120723930654	Proline-rich receptor-like protein kinase PERK2 isoform X1	
mikado.5G852.3	261.881550541	0.667900920483	1	778	0.737905773692	0.081420913143	3.4755098259e-06	Vegetative cell wall protein gp1-like	
mikado.5G852.3	88.271557759	0.660721168979	1	6700	0.668062817761	0.0806679918082	7.94993513435e-06	WH2 domain-containing protein	
mikado.5G991.1	2151.23662627	25.9543794417	44	1963	1.49030882375	0.075118147438	7.7755022383e-05	Netrin 5	
mikado.5G991.1	1201.79219339	1.03488017199	2	6	1.08255648489	0.0222952700519	0.00115572033956	Netrin-1 Epididymis tissue protein Li 131P	
mikado.5G1071.1	4.07244447907e-10	0.476284692986	1	4326	0.851039152907	0.492526158446	1.44465479262e-05	Chemokine interleukin-8-like domain-containing protein	
mikado.5G1304.1	2382.88816648	0.945115832038	2	15	1.57555160047	0.0611251486325	2.55315792838e-07	T-lymphocyte surface antigen Ly-9-like isoform X1	
mikado.5G1304.1	627.398361591	0.919936504092	2	205	0.84553995107	0.00864254738759	2.81592156205e-06	SLAM family member 8	
mikado.5G1304.1	57.1956583523	2.87122967084	6	239674	0.612878263341	0.0	0.0	Ig-like domain-containing protein	
mikado.5G1304.2	3017.60056868	0.965200924606	2	15	1.85496941749	0.109300341297	4.56538359303e-07	T-lymphocyte surface antigen Ly-9-like isoform X1	LOC106577815
mikado.5G1304.2	49.3050723077	1.99567777487	4	239674	0.609722028923	0.0	0.0	Ig-like domain-containing protein	LOC106577815
mikado.5G1366.1	1369.34422197	7.72558207103	14	1423	1.28745718845	0.282489592085	7.9306145892e-07	Ferric-chelate reductase 1	
mikado.5G1366.1	80.5443002176	1.01587333303	2	7108	0.635530051922	0.0251174557282	4.01493857549e-06	DOMON domain-containing protein (Fragment)	
mikado.5G1366.2	1369.34422197	7.72558207103	14	1423	1.28745718845	0.282489592085	7.9306145892e-07	Ferric-chelate reductase 1	
mikado.5G1366.2	80.5443002176	1.01587333303	2	7108	0.635530051922	0.0251174557282	4.01493857549e-06	DOMON domain-containing protein (Fragment)	
mikado.5G1407.1	137.955421933	1.08685572422	2	7212	1.17454753564	0.998801390387	3.14979940204e-05	Immunoglobulin V-set domain-containing protein	
mikado.5G1407.1	55.0648457057	2.50324422761	5	239674	0.612025938282	0.0	0.0	Ig-like domain-containing protein (Fragment)	
mikado.5G1410.1	811.269232938	0.491215018	1	94	0.987196169307	0.137148067428	1.97395589976e-08	MAGE-like protein 2	
mikado.5G1410.1	140.168134815	0.545990609884	1	3890	0.838262407661	0.362629542321	7.48152552755e-05	SEA domain-containing protein	
mikado.5G1410.1	38.197874824	0.544669533969	1	52071	0.60527914993	0.0	0.0	EGF-like domain-containing protein	
mikado.5G1383.1	2910.10911312	4.48483217212	8	39	1.7751080956	0.0397442393834	1.73766563683e-07	Schwannomin-interacting protein 1-like isoform X2	
mikado.5G1383.1	1763.18024934	13.0171174544	24	895	1.37871268488	0.157414536263	0.000544046259275	Schwannomin interacting protein 1 C-terminal domain-containing protein	
mikado.5G1383.1	1235.07700679	3.55442545643	6	136	1.08403080272	0.0	0.0	Schwannomin-interacting protein 1-like	
mikado.5G1383.1	350.844438502	2.29404094814	4	702	0.794977221737	0.121961205586	3.68757727658e-07	Schwannomin-interacting protein 1	
mikado.5G1419.1	2043.70747408	0.491514438342	1	3	1.43167757868	0.0456501650165	7.94743876243e-08	Mediator of RNA polymerase II transcription subunit 29-like	
mikado.5G1419.1	808.915092939	0.602776951364	1	96	0.919384577187	0.0109782178218	4.22831603571e-06	Trithorax group protein osa-like	
mikado.5G1419.1	542.40151967	0.493295935354	1	143	0.807642991874	0.00128751698699	1.39031867951e-10	Mastermind-like domain-containing protein 1	
mikado.5G1419.1	420.460006286	0.625812021451	1	383	0.775610540939	0.0328800880088	4.5889864632e-06	Neurogenic mastermind-like N-terminal domain-containing protein	
mikado.5G1454.1	1714.2151403	4.83885043746	9	656	1.35515589438	0.149875041653	0.00180330932471	ASD2 domain-containing protein	
mikado.5G1478.1	6.58853792786e-13	0.553548858358	1	174	0.603143837281	0.0247996794872	3.5762235006e-07	Kelch repeat-containing protein (Fragment)	
mikado.5G1566.1	1086.54340975	5.13840378873	9	742	1.04668362548	0.0416344418064	3.7111539639e-07	Oocyte zinc finger protein XlCOF6.1-like	
mikado.5G1566.1	68.0554740148	6.47350514706	12	299109	0.617222189606	0.0	0.0	C2H2-type domain-containing protein	
mikado.5G1749.1	29.9695373725	1.14641327649	2	476183	0.607099599413	0.0096448762337	3.00122500521e-09	Serine/threonine-protein kinase 26-like	
mikado.6G47.1	3989.35847087	2.2378539026	4	44	2.18574338835	0.0	0.0	Junctophilin-1-like	
mikado.6G47.1	376.66562897	0.515598294199	1	262	0.872762781542	0.249238733252	6.6517771318e-08	Pollen-specific leucine-rich repeat extensin-like protein 1	
mikado.6G95.1	503.07083793	3.52259056572	6	2352	0.79857583592	0.0138629965057	5.6299860715e-06	Nuclease HARBI1	
mikado.6G95.1	188.178282094	4.33523655092	8	25453	0.70572881915	0.0763344606354	1.21087982608e-05	DDE Tnp4 domain-containing protein	
mikado.6G248.1	1293.36969587	0.535318490831	1	7	1.13066872981	0.0440006708515	2.47956863534e-05	Jouberin Abelson helper integration site 1 protein-like protein	SI:DKEY-97A13.12
mikado.6G248.1	556.455265144	0.509822433081	1	49	0.819691545029	0.0134140351718	1.65391613184e-08	Caskin-2 isoform X1	SI:DKEY-97A13.12
mikado.6G248.1	154.505594163	5.60966629909	11	76907	0.771306846414	0.225479778619	1.63040541259e-05	SH3 domain-containing protein	SI:DKEY-97A13.12
mikado.6G248.1	157.406728331	0.490158968709	1	566	0.667133953604	0.0267382241602	1.73337703655e-07	Rho guanine nucleotide exchange factor 26	SI:DKEY-97A13.12
mikado.6G510.1	956.973726901	24.6040904188	43	9610	0.97278949076	0.0	0.0	TNFR-Cys domain-containing protein	
mikado.6G510.1	112.572135193	1.10758661537	2	1407	0.635028854077	0.0	0.0	Prokineticin-2	
mikado.6G521.1	2912.74845232	16.4659670696	28	404	1.88694548234	0.248662077396	0.00276001962355	Coiled-coil domain-containing protein 106	
mikado.6G521.1	1799.05794822	7.91994753611	13	245	1.30962317929	0.0	0.0	Coiled-coil domain-containing protein 106-like	
mikado.6G521.1	1347.52908127	1.73676494006	3	21	1.14457027922	0.029355934891	6.1121019116e-08	Coiled-coil domain-containing protein 106-like isoform X2	
mikado.6G521.1	675.192936815	0.600511618535	1	3	0.860077174726	0.0	0.0	Putative coiled-coil domain-containing protein 106-like	
mikado.6G521.1	129.39446152	1.76523059029	3	2352	0.661115643739	0.0365242499336	3.33305451754e-07	Mediator of RNA polymerase II transcription subunit 19	
mikado.6G579.1	7345.36227728	5.3856841122	9	28	3.76025157328	0.436130758805	0.0478680101128	Scribbled homolog (Fragment)	SCRIB
mikado.6G579.1	147.964840241	0.578835366283	1	797	0.649419819483	0.000441286956786	6.4994343363e-08	Scribble planar cell polarity protein	SCRIB
mikado.6G579.1	0	0.544462329287	1	1	0.621469023441	0.0593753125334	5.3899164346e-06	Transcript variant X15 (Fragment)	SCRIB
mikado.6G579.1	11.6246692441	0.509861216969	1	98971	0.597063584431	0.00455418140757	2.93685523156e-08	PDZ domain-containing protein	SCRIB
mikado.6G611.1	943.125065253	1.48006465778	3	548	0.987945814174	0.0390439843586	0.000123818132215	N-acetyltransferase ESCO zinc-finger domain-containing protein	
mikado.6G611.1	462.868634183	0.482711214232	1	242	0.792237746864	0.0322457517895	2.2371133474e-06	Titin homolog	
mikado.6G788.1	54.4129568174	1.75163992013	3	215571	0.611765182727	0.0	0.0	Ig-like domain-containing protein	
mikado.6G788.2	1.01026340599e-06	0.654333639898	1	215571	0.590000000404	0.0	0.0	Ig-like domain-containing protein	
mikado.6G863.2	2.09128985744e-14	0.569671611473	1	31	0.59	0.0	0.0	Glycophorin-C-like	
mikado.6G1186.1	54.4931850855	1.58492504965	3	215571	0.611797274034	0.0	0.0	Ig-like domain-containing protein	
mikado.6G1186.2	2388.12859542	1.69047272339	3	26	1.59649285487	0.096681894394	6.33425232923e-07	T-cell surface antigen CD2-like isoform X1	
mikado.6G1186.2	646.162483915	1.11318577439	2	154	0.858564616877	0.0190557189026	4.61460539946e-06	Carcinoembryonic antigen-related cell adhesion molecule 1-like	
mikado.6G1186.2	74.3106183971	4.79494680717	9	215571	0.619724247359	0.0	0.0	Ig-like domain-containing protein	
mikado.6G1197.1	1574.79028443	1.62247663099	3	26	1.26730424182	0.089411540246	5.85914079729e-07	T-cell surface antigen CD2-like isoform X2	
mikado.6G1197.1	792.579916687	0.506421637388	1	2	0.907031966675	0.0	0.0	Pregnancy-specific beta-1-glycoprotein 4-like	
mikado.6G1197.1	602.969780635	1.51191607687	3	154	0.848839423183	0.033304281087	1.2097637154e-05	Carcinoembryonic antigen-related cell adhesion molecule 1-like	
mikado.6G1197.1	155.487640516	0.535955453346	1	291	0.674567808183	0.0422124803247	6.8702212915e-06	SLAM family member 7	
mikado.6G1197.1	123.805770771	12.2582501034	23	239674	0.639522308308	0.0	0.0	Ig-like domain-containing protein	
mikado.6G1324.1	555.172674413	0.654983171164	1	268	0.897659677774	0.161491435143	7.36913342177e-06	PIK-related kinase FAT domain-containing protein	
mikado.6G1324.1	113.576477214	0.575439844492	1	4942	0.690448498211	0.103807275589	2.56314153906e-06	SOCS box domain-containing protein	
mikado.6G1324.1	0	0.594297548016	1	1	0.652214452762	0.117274983355	0.00293557920034	GI11910 product from transcript GI11910-RA	
mikado.7G336.1	224.758981699	3.31579832475	6	25453	0.759386657133	0.149967372863	1.78417910658e-05	DDE Tnp4 domain-containing protein	
mikado.7G560.1	365.644561614	64.4652347632	100	159853	0.868758434287	0.249998983862	5.7409709383e-05	Reverse transcriptase domain-containing protein	
mikado.7G686.1	224.761636701	3.31327218839	6	25453	0.75938767161	0.149967283197	1.78417803981e-05	DDE Tnp4 domain-containing protein	
mikado.7G678.1	2.60765301323e-08	0.495631271348	1	34619	0.599968880156	0.0188092008292	1.85288591896e-07	Cadherin domain-containing protein	
mikado.7G698.2	564.922370493	0.608973735556	1	55	0.95329630341	0.259107872756	9.13258346034e-06	Diacylglycerol kinase theta	
mikado.7G698.2	103.322777593	0.522676024027	1	1211	0.749033632317	0.222083999763	7.02628036414e-08	L-amino-acid oxidase	
mikado.7G698.2	200.46732439	7.10577280453	13	59446	0.670186929756	0.0	0.0	FAD-binding domain-containing protein	
mikado.7G698.1	91.1797051875	0.581264352532	1	1211	1.15554854344	0.998257839721	3.15828221081e-07	L-amino-acid oxidase	
mikado.7G698.1	248.525119923	11.1007799711	18	59446	0.689410047969	0.0	0.0	FAD-binding domain-containing protein	
mikado.7G831.1	3104.86362692	1.08798843611	2	30	1.87191529178	0.0754147564687	1.00418824988e-06	Cell wall integrity and stress response component 2-like	
mikado.7G831.1	164.569326225	0.532725053597	1	2560	0.660120233415	0.00809896540656	2.56296373626e-06	BESS domain-containing protein	
mikado.7G914.1	506.038731746	28.7650465267	57	47566	0.920325498512	0.241337033104	6.89134328794e-05	C-type lectin domain-containing protein	
mikado.8G91.1	365.838853899	57.8404485213	100	159853	0.861928313216	0.236965440232	5.44166894095e-05	Reverse transcriptase domain-containing protein	
mikado.8G288.1	3100.49417938	4.80281063166	8	154	1.90646122564	0.143893064848	1.14758015866e-05	Receptor-type tyrosine-protein phosphatase eta-like	
mikado.8G288.1	1650.67030417	0.651575103981	1	4	1.26372567212	0.0253916011623	9.18436760876e-08	Receptor-type tyrosine-protein phosphatase eta-like isoform X2	
mikado.8G288.2	3102.34027348	4.82174505604	8	154	1.90708590778	0.143678434925	1.1393994491e-05	Receptor-type tyrosine-protein phosphatase eta-like	
mikado.8G288.2	1643.32261467	0.650844511226	1	4	1.26078888385	0.0253959172647	9.17891083962e-08	Receptor-type tyrosine-protein phosphatase eta-like isoform X2	
mikado.8G288.3	3100.49417938	4.80281063166	8	154	1.90646122564	0.143893064848	1.14758015866e-05	Receptor-type tyrosine-protein phosphatase eta-like	
mikado.8G288.3	1650.67030417	0.651575103981	1	4	1.26372567212	0.0253916011623	9.18436760876e-08	Receptor-type tyrosine-protein phosphatase eta-like isoform X2	
mikado.8G319.1	1670.63847975	0.496562185571	1	6	1.26710329849	0.0166940398496	3.27355086588e-06	Integumentary mucin C.1-like isoform X4	
mikado.8G319.1	1573.29955808	0.661329119701	1	20	1.21931982323	0.0	0.0	GPI-anchored protein PB15E9.01c	
mikado.8G319.1	537.126840161	0.967171122983	2	367	0.826570533942	0.0409807420397	2.29812922896e-07	Putative cell wall integrity and stress response component 2-like	
mikado.8G319.1	308.431839181	1.49126721177	3	2646	0.807039630851	0.176729913126	2.0611104219e-06	Mucin-associated surface protein (MASP)	
mikado.8G363.1	3.5563011456e-09	0.488563907238	1	12784	0.722209315979	0.249451513822	6.826013787e-07	G-protein coupled receptors family 3 profile domain-containing protein	
mikado.8G363.3	3.5563011456e-09	0.493698282885	1	12784	0.722208291945	0.249449581682	6.82596091575e-07	G-protein coupled receptors family 3 profile domain-containing protein	
mikado.8G363.4	3.5563011456e-09	0.478903897697	1	12784	0.722209315979	0.249451513822	6.826013787e-07	G-protein coupled receptors family 3 profile domain-containing protein	
mikado.8G542.1	6.44219515886e-08	0.532721124306	1	54416	0.591970564339	0.00371804555271	8.53811128978e-09	Reverse transcriptase domain-containing protein (Fragment)	
mikado.8G621.1	3659.81046659	1.16372143533	2	22	2.05628752444	0.00445912583442	5.5575166302e-08	Rho guanine nucleotide exchange factor (GEF) 40 (Fragment)	ARHGEF40
mikado.8G621.1	25.272660979	0.552964161707	1	103905	0.613380288727	0.0250400413655	1.20566243268e-07	PH domain-containing protein	ARHGEF40
mikado.8G788.1	5.57097024939e-15	0.51375068812	1	16	0.617705141284	0.052273784393	1.77777800275e-06	Chromo domain-containing protein cec-1-like	
mikado.8G1293.2	313.352692602	59.016763157	99	215571	0.715341077041	0.0	0.0	Ig-like domain-containing protein	
mikado.8G1293.1	313.33978461	59.2645834616	99	215571	0.715335913844	0.0	0.0	Ig-like domain-containing protein	
mikado.8G1294.1	313.375485964	59.4462792655	99	215571	0.715350194386	0.0	0.0	Ig-like domain-containing protein	
mikado.8G1433.1	246.119170781	4.10587865925	8	25453	0.756524566571	0.128446208972	2.03751912159e-05	DDE Tnp4 domain-containing protein	
mikado.8G1433.1	91.1906413668	0.462458966925	1	2352	0.626603215817	0.000239545181646	1.62138591465e-08	Nuclease HARBI1	
mikado.9G200.1	2.17616031458e-15	0.608082362474	1	2	0.60393474697	0.0262919742796	3.00777148112e-08	Magnetosome-associated protein MamJ-like isoform X2	
mikado.9G374.1	281.892134209	1.25790356938	2	5395	1.23179162636	0.998176180923	6.9839159064e-05	CARD domain-containing protein	
