qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
mikado.CAAJIE010000697.1G1.1	CC	0016020	membrane	0.737258945846	0.429374214839	1	1
mikado.CAAJIE010000179.1G2.1	BP	0007411	axon guidance	11.107656204	0.788624746272	1	2
mikado.CAAJIE010000179.1G2.1	CC	0005886	plasma membrane	2.67153825878	0.542027090681	1	2
mikado.CAAJIE010000179.1G2.1	BP	0007155	cell adhesion	7.63935989147	0.706023971582	23	2
mikado.CAAJIE010000058.1G1.1	BP	0006367	transcription initiation at RNA polymerase II promoter	11.1356536406	0.789234241443	1	1
mikado.CAAJIE010000058.1G1.1	MF	0003678	DNA helicase activity	7.85613352966	0.711678104388	1	1
mikado.CAAJIE010000058.1G1.1	BP	0006289	nucleotide-excision repair	8.65091560571	0.731768612464	3	1
mikado.CAAJIE010000058.1G1.1	BP	0032508	DNA duplex unwinding	7.36823807479	0.698838120537	4	1
mikado.CAAJIE010000944.1G60.1	MF	0004842	ubiquitin-protein transferase activity	8.45991744904	0.727027808669	1	6
mikado.CAAJIE010000944.1G60.1	BP	0016567	protein ubiquitination	2.98334818632	0.555494834768	1	2
mikado.CAAJIE010000944.1G60.1	BP	0006511	ubiquitin-dependent protein catabolic process	2.97715176108	0.555234248487	2	2
mikado.CAAJIE010000944.1G60.1	MF	0061659	ubiquitin-like protein ligase activity	3.41742267275	0.573120675259	7	2
mikado.CAAJIE010000607.1G10.1	CC	0000127	transcription factor TFIIIC complex	13.0444591948	0.829120494434	1	2
mikado.CAAJIE010000607.1G10.1	BP	0006384	transcription initiation at RNA polymerase III promoter	12.7590555766	0.823351789821	1	2
mikado.CAAJIE010000607.1G10.1	MF	0003677	DNA binding	3.15165234588	0.562472016469	1	2
mikado.CAAJIE010000607.1G10.2	CC	0000127	transcription factor TFIIIC complex	13.0466825553	0.829165184907	1	2
mikado.CAAJIE010000607.1G10.2	BP	0006384	transcription initiation at RNA polymerase III promoter	12.7612302915	0.823395988692	1	2
mikado.CAAJIE010000607.1G10.2	MF	0003677	DNA binding	3.15218952868	0.562493983484	1	2
mikado.CAAJIE010000071.1G36.1	BP	0002768	immune response-regulating cell surface receptor signaling pathway	12.8359684428	0.824912683542	1	2
mikado.CAAJIE010000071.1G36.1	MF	0038023	signaling receptor activity	6.67809401905	0.679925963024	1	2
mikado.CAAJIE010000071.1G36.1	CC	0005886	plasma membrane	2.67047023849	0.54197964695	1	2
mikado.CAAJIE010000235.1G1.1	CC	0016020	membrane	0.737730800123	0.429414104929	1	9
mikado.CAAJIE010001355.1G1.1	BP	0006623	protein targeting to vacuole	12.4908356054	0.817871303467	1	1
mikado.CAAJIE010000665.1G1.1	MF	0016740	transferase activity	0.804295764666	0.434919045375	1	1
mikado.CAAJIE010000665.1G1.1	CC	0016020	membrane	0.735668073207	0.429239629894	1	2
mikado.2G45.1	CC	0016020	membrane	0.73770386477	0.429411828184	1	1
mikado.2G115.1	CC	0016020	membrane	0.738057320757	0.42944170119	1	44
mikado.2G115.1	MF	0030246	carbohydrate binding	0.346860371726	0.390215326647	1	3
mikado.2G118.1	CC	0016020	membrane	0.738032991903	0.42943964522	1	17
mikado.2G119.1	CC	0016020	membrane	0.738009120263	0.429437627855	1	24
mikado.2G119.1	BP	0098609	cell-cell adhesion	0.155192653715	0.361900812284	1	1
mikado.2G120.1	CC	0016020	membrane	0.738039873118	0.429440226738	1	28
mikado.2G120.1	MF	0030246	carbohydrate binding	0.312357877453	0.385850807911	1	2
mikado.2G120.2	CC	0016020	membrane	0.73796516794	0.429433913409	1	20
mikado.2G120.2	MF	0030246	carbohydrate binding	0.335689685985	0.388827041296	1	1
mikado.2G123.1	CC	0016020	membrane	0.738043569158	0.429440539081	1	24
mikado.2G123.1	MF	0030246	carbohydrate binding	0.318484415442	0.386642782905	1	2
mikado.2G123.2	CC	0016020	membrane	0.738043569158	0.429440539081	1	24
mikado.2G123.2	MF	0030246	carbohydrate binding	0.318484415442	0.386642782905	1	2
mikado.2G123.3	CC	0016020	membrane	0.738043569158	0.429440539081	1	24
mikado.2G123.3	MF	0030246	carbohydrate binding	0.318484415442	0.386642782905	1	2
mikado.2G290.1	BP	0090307	mitotic spindle assembly	14.6044292137	0.848468470607	1	3
mikado.2G290.1	CC	0005814	centriole	11.4978872454	0.797051923639	1	3
mikado.2G290.1	CC	0005819	spindle	9.6892496195	0.756672164296	2	3
mikado.2G290.1	CC	0005737	cytoplasm	2.00261451208	0.510177983888	8	3
mikado.2G290.1	BP	0051301	cell division	6.12320534862	0.663999016549	22	3
mikado.2G290.2	BP	0090307	mitotic spindle assembly	14.6047043636	0.848470123338	1	3
mikado.2G290.2	CC	0005814	centriole	11.4981038676	0.797056561614	1	3
mikado.2G290.2	CC	0005819	spindle	9.68943216659	0.756676421891	2	3
mikado.2G290.2	CC	0005737	cytoplasm	2.00265224167	0.510179919499	8	3
mikado.2G290.2	BP	0051301	cell division	6.12332071083	0.66400240116	22	3
mikado.2G290.3	BP	0090307	mitotic spindle assembly	14.5918537104	0.848392917226	1	3
mikado.2G290.3	CC	0005814	centriole	11.4879867065	0.796839902115	1	3
mikado.2G290.3	CC	0005819	spindle	9.68090645256	0.756477531508	2	3
mikado.2G290.3	CC	0005737	cytoplasm	2.00089011154	0.510089498897	8	3
mikado.2G290.3	BP	0051301	cell division	6.11793281189	0.663844291602	22	3
mikado.2G291.1	BP	0042981	regulation of apoptotic process	9.39203756661	0.749686183716	1	5
mikado.2G506.1	BP	0010921	regulation of phosphatase activity	11.9371005585	0.806367587709	1	12
mikado.2G506.1	MF	0004864	protein phosphatase inhibitor activity	11.7462456093	0.802341001156	1	12
mikado.2G512.1	BP	0007219	Notch signaling pathway	11.4215881767	0.795415600315	1	24
mikado.2G512.1	MF	0061630	ubiquitin protein ligase activity	9.29469164998	0.747374096649	1	24
mikado.2G512.1	CC	0005737	cytoplasm	2.00953047678	0.510532483887	1	24
mikado.2G512.1	BP	0016567	protein ubiquitination	8.07183002001	0.717227229629	2	24
mikado.2G512.1	MF	0046872	metal ion binding	2.51007008116	0.534743274025	8	24
mikado.2G701.1	BP	2000641	regulation of early endosome to late endosome transport	14.3878651832	0.847162779769	1	3
mikado.2G701.1	BP	0007032	endosome organization	13.4051484943	0.836321370819	3	3
mikado.2G841.1	CC	0005634	nucleus	3.8743850128	0.590503803684	1	80
mikado.2G841.1	MF	0046872	metal ion binding	2.51058824275	0.534767017074	1	84
mikado.2G841.1	MF	0016787	hydrolase activity	2.23161785635	0.521608479618	3	80
mikado.2G841.1	CC	0005737	cytoplasm	1.93136521507	0.506489618375	4	80
mikado.2G841.1	MF	0003676	nucleic acid binding	0.0178397577468	0.32409371873	7	1
mikado.2G841.1	CC	0016020	membrane	0.00667065608022	0.316559077071	9	1
mikado.2G906.1	MF	0004190	aspartic-type endopeptidase activity	7.82362284694	0.710835141827	1	2
mikado.2G906.1	BP	0006508	proteolysis	4.33374569349	0.606972284217	1	2
mikado.2G906.1	MF	0008270	zinc ion binding	2.44923570954	0.531938496813	6	1
mikado.2G906.1	MF	0003676	nucleic acid binding	1.05210152537	0.453634544493	11	1
mikado.2G920.1	CC	0005634	nucleus	4.02815880482	0.596120371986	1	3
mikado.2G920.1	MF	0003700	DNA-binding transcription factor activity	3.16873430948	0.56316963496	1	2
mikado.2G920.1	BP	0006355	regulation of DNA-templated transcription	2.34647468232	0.527120366843	1	2
mikado.2G920.1	MF	0003677	DNA binding	3.15458425644	0.562591888321	2	3
mikado.2G926.1	MF	0046983	protein dimerization activity	6.33578611096	0.670182738319	1	42
mikado.2G926.1	BP	0006355	regulation of DNA-templated transcription	1.05910369168	0.454129332782	1	14
mikado.2G926.1	CC	0016020	membrane	0.0149893117264	0.322476958646	1	1
mikado.2G1324.1	MF	0003964	RNA-directed DNA polymerase activity	7.93115743052	0.713616751129	1	1
mikado.2G1324.1	BP	0006278	RNA-templated DNA biosynthetic process	7.55604399668	0.703829525122	1	1
mikado.2G1485.1	CC	0005634	nucleus	4.02954832987	0.596170630803	1	5
mikado.2G1485.1	MF	0003677	DNA binding	3.15567243942	0.562636364763	1	5
mikado.2G1485.1	BP	0006351	DNA-templated transcription	0.857409373963	0.439149976302	1	1
mikado.2G1485.1	BP	0006355	regulation of DNA-templated transcription	0.66047523612	0.422703499194	3	1
mikado.3G37.1	MF	0031492	nucleosomal DNA binding	14.0814783155	0.845298633426	1	96
mikado.3G37.1	CC	0000785	chromatin	7.79613474772	0.710121041303	1	96
mikado.3G37.1	BP	0006325	chromatin organization	0.270416538116	0.38020630894	1	4
mikado.3G37.1	CC	0005634	nucleus	4.03181589306	0.596252629462	4	100
mikado.3G37.2	MF	0031492	nucleosomal DNA binding	14.1007880386	0.845416714531	1	96
mikado.3G37.2	CC	0000785	chromatin	7.80682547205	0.710398920014	1	96
mikado.3G37.2	BP	0006325	chromatin organization	0.273080692229	0.380577342847	1	4
mikado.3G37.2	CC	0005634	nucleus	4.03181372125	0.596252550936	4	100
mikado.3G42.1	BP	0051017	actin filament bundle assembly	13.2957318266	0.834147302316	1	4
mikado.3G42.1	MF	0051015	actin filament binding	10.3829889811	0.77257281606	1	4
mikado.3G42.1	CC	0110165	cellular anatomical entity	0.00678743719878	0.316662433279	1	1
mikado.3G102.1	MF	0005544	calcium-dependent phospholipid binding	11.5167377113	0.797455356985	1	1
mikado.3G102.1	MF	0005509	calcium ion binding	6.98189968938	0.68836609236	4	1
mikado.3G102.2	MF	0005544	calcium-dependent phospholipid binding	11.5167377113	0.797455356985	1	1
mikado.3G102.2	MF	0005509	calcium ion binding	6.98189968938	0.68836609236	4	1
mikado.3G317.1	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.9053759722	0.784198152068	1	86
mikado.3G317.1	MF	0008168	methyltransferase activity	5.2226431676	0.63652705557	4	86
mikado.3G339.1	BP	0032958	inositol phosphate biosynthetic process	12.3534553109	0.815041446933	1	51
mikado.3G339.1	MF	0016301	kinase activity	4.31150406839	0.606195626393	1	54
mikado.3G339.1	CC	0005634	nucleus	0.141068728526	0.359235838182	1	2
mikado.3G339.1	CC	0005737	cytoplasm	0.0703221890206	0.343204616918	4	2
mikado.3G339.1	MF	0016773	phosphotransferase activity, alcohol group as acceptor	0.167572521156	0.364138524262	8	2
mikado.3G339.1	BP	0016310	phosphorylation	3.99254997899	0.594829438198	10	54
mikado.3G705.1	MF	0035091	phosphatidylinositol binding	7.96832112197	0.714573679257	1	21
mikado.3G705.1	CC	0005840	ribosome	0.412784861186	0.397988583116	1	3
mikado.3G705.1	BP	0006412	translation	0.136224086233	0.358291210651	1	1
mikado.3G705.1	CC	0005768	endosome	0.31264531314	0.385888137328	5	1
mikado.3G705.1	MF	0003735	structural constituent of ribosome	0.154611375585	0.361793588221	5	1
mikado.3G705.1	CC	1990904	ribonucleoprotein complex	0.179674905075	0.366247487444	12	1
mikado.3G705.1	CC	0016020	membrane	0.0261708701707	0.32818960414	17	1
mikado.3G861.1	CC	0016020	membrane	0.737693228853	0.429410929159	1	8
mikado.3G866.1	CC	0016020	membrane	0.737717213245	0.429412956486	1	6
mikado.3G932.1	MF	0008271	secondary active sulfate transmembrane transporter activity	12.8446009688	0.82508758249	1	3
mikado.3G932.1	BP	1902358	sulfate transmembrane transport	10.3748291319	0.772388932498	1	3
mikado.3G932.1	CC	0016020	membrane	0.737100213917	0.42936079293	1	3
mikado.3G983.1	MF	0008270	zinc ion binding	5.08768925363	0.632211764738	1	2
mikado.3G983.1	MF	0003676	nucleic acid binding	2.18548406896	0.519354718199	5	2
mikado.3G1213.1	CC	0016020	membrane	0.737908671756	0.429429138709	1	13
mikado.3G1548.1	BP	0042981	regulation of apoptotic process	9.39043861065	0.749648303566	1	7
mikado.3G1595.1	CC	0016020	membrane	0.736424186733	0.429303613856	1	2
mikado.3G1650.1	CC	0016020	membrane	0.738050212427	0.429441100487	1	95
mikado.3G1650.1	MF	0016874	ligase activity	0.0403079496114	0.333851571381	1	1
mikado.3G1828.1	CC	0005581	collagen trimer	5.89659381135	0.657287752465	1	51
mikado.3G1828.1	MF	0048407	platelet-derived growth factor binding	1.96108711933	0.508036367087	1	11
mikado.3G1828.1	BP	0035987	endodermal cell differentiation	1.69573608494	0.493780066925	1	11
mikado.3G1828.1	MF	0005518	collagen binding	1.56128504458	0.486129421667	2	11
mikado.3G1828.1	CC	0042383	sarcolemma	1.09325428824	0.456519379162	3	9
mikado.3G1828.1	CC	0031012	extracellular matrix	1.08288643362	0.455797776276	4	11
mikado.3G1828.1	CC	0005576	extracellular region	0.691522797277	0.425445197817	5	12
mikado.3G1828.1	MF	0030020	extracellular matrix structural constituent conferring tensile strength	0.352410999789	0.390896839878	6	2
mikado.3G1828.1	BP	0071230	cellular response to amino acid stimulus	1.2049824965	0.464088500756	7	9
mikado.3G1828.1	MF	0090729	toxin activity	0.105077256332	0.35176748345	8	1
mikado.3G1828.1	BP	0045087	innate immune response	1.12058344544	0.458405255614	10	11
mikado.3G1828.1	BP	0007155	cell adhesion	0.154893819568	0.361845713695	46	2
mikado.3G1828.1	BP	0007519	skeletal muscle tissue development	0.143213781652	0.359648902511	47	1
mikado.3G1828.1	BP	0007626	locomotory behavior	0.136433154252	0.358332319066	49	1
mikado.3G1828.1	BP	0030198	extracellular matrix organization	0.116507134093	0.354261321294	54	1
mikado.3G1828.1	BP	0035821	modulation of process of another organism	0.0720634583804	0.343678414226	57	1
mikado.3G1912.1	CC	0016020	membrane	0.737931205735	0.42943104316	1	10
mikado.3G1931.1	MF	0046983	protein dimerization activity	6.850391855	0.684735637138	1	97
mikado.3G1931.1	BP	0006357	regulation of transcription by RNA polymerase II	4.43160711451	0.610366076069	1	58
mikado.3G1931.1	CC	0005634	nucleus	3.12482680944	0.56137264875	1	73
mikado.3G1931.1	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	5.16789484725	0.634783222507	2	58
mikado.3G1931.1	BP	0060037	pharyngeal system development	3.86188137308	0.5900422497	2	22
mikado.3G1931.1	MF	0000976	transcription cis-regulatory region binding	5.11992748205	0.633247768066	3	57
mikado.3G1931.1	BP	0002040	sprouting angiogenesis	3.57185308529	0.579118515176	3	22
mikado.3G1931.1	BP	0003181	atrioventricular valve morphogenesis	3.31191352838	0.568944593881	4	19
mikado.3G1931.1	BP	0030500	regulation of bone mineralization	2.98762310482	0.55567445572	8	19
mikado.3G1931.1	CC	0070013	intracellular organelle lumen	0.942619374092	0.445672628438	10	17
mikado.3G1931.1	BP	0009953	dorsal/ventral pattern formation	2.82017699035	0.548539915302	13	19
mikado.3G1931.1	CC	0043232	intracellular non-membrane-bounded organelle	0.41227127299	0.397930530082	13	17
mikado.3G1931.1	CC	0005737	cytoplasm	0.303590096643	0.384703763356	15	17
mikado.3G1931.1	BP	0045668	negative regulation of osteoblast differentiation	2.35337381079	0.527447108147	24	17
mikado.3G1931.1	BP	0030335	positive regulation of cell migration	1.8307133624	0.501161199854	48	17
mikado.3G1962.1	CC	0016020	membrane	0.7373371103	0.429380823666	1	3
mikado.3G1992.1	CC	0016020	membrane	0.737660585746	0.429408169884	1	4
mikado.3G1992.2	CC	0016020	membrane	0.737654670948	0.429407669908	1	4
mikado.3G2071.1	BP	0048513	animal organ development	8.59250685797	0.730324442187	1	3
mikado.3G2071.1	MF	0046872	metal ion binding	2.50835708296	0.534664764071	1	3
mikado.3G2078.1	MF	0005085	guanyl-nucleotide exchange factor activity	8.77845433062	0.73490518801	1	38
mikado.3G2078.1	BP	0035556	intracellular signal transduction	4.44491261666	0.610824599622	1	35
mikado.3G2078.1	CC	0016020	membrane	0.0348016230368	0.331787340411	1	2
mikado.3G2115.1	MF	0003964	RNA-directed DNA polymerase activity	7.93190396913	0.713635995796	1	1
mikado.3G2115.1	BP	0006278	RNA-templated DNA biosynthetic process	7.55675522687	0.703848309176	1	1
mikado.3G2153.1	CC	0008278	cohesin complex	12.5231384275	0.818534436752	1	2
mikado.3G2153.1	BP	0007062	sister chromatid cohesion	10.4719971197	0.774573955603	1	2
mikado.3G2153.1	CC	0005634	nucleus	4.02439137916	0.595984061395	3	2
mikado.4G24.1	MF	0005525	GTP binding	5.80847105697	0.65464317772	1	30
mikado.4G24.1	CC	0005634	nucleus	4.03202901061	0.596260334943	1	31
mikado.4G24.1	CC	0005737	cytoplasm	2.0099501086	0.51055397382	4	31
mikado.4G24.1	MF	0008270	zinc ion binding	0.915398226686	0.443622199195	16	4
mikado.4G53.1	CC	0016020	membrane	0.737849540006	0.429424141071	1	6
mikado.4G253.1	CC	0016020	membrane	0.737878718602	0.429426607183	1	6
mikado.4G253.2	CC	0016020	membrane	0.737878718602	0.429426607183	1	6
mikado.4G253.3	CC	0016020	membrane	0.737878718602	0.429426607183	1	6
mikado.4G253.4	CC	0016020	membrane	0.737879048325	0.42942663505	1	6
mikado.4G254.1	CC	0005634	nucleus	3.5163789059	0.576979189672	1	75
mikado.4G254.1	MF	0046872	metal ion binding	2.51055016554	0.534765272395	1	86
mikado.4G254.1	MF	0016787	hydrolase activity	2.02540891784	0.511344083465	3	75
mikado.4G254.1	CC	0005737	cytoplasm	1.75290062279	0.496940666734	4	75
mikado.4G254.1	CC	0016020	membrane	0.015673113125	0.322877922624	9	2
mikado.4G289.1	MF	0004930	G protein-coupled receptor activity	2.04828174352	0.512507617594	1	10
mikado.4G289.1	BP	0007186	G protein-coupled receptor signaling pathway	1.88437009482	0.504019467398	1	10
mikado.4G289.1	CC	0016020	membrane	0.738001873724	0.429437015452	1	38
mikado.4G292.1	MF	0003964	RNA-directed DNA polymerase activity	7.93177782306	0.713632743999	1	1
mikado.4G292.1	BP	0006278	RNA-templated DNA biosynthetic process	7.55663504703	0.70384513521	1	1
mikado.4G574.1	BP	0000209	protein polyubiquitination	11.1515809869	0.789580632745	1	7
mikado.4G574.1	MF	0061630	ubiquitin protein ligase activity	9.29248050186	0.747321438839	1	7
mikado.4G582.1	MF	0046872	metal ion binding	2.51053244865	0.534764460611	1	86
mikado.4G582.2	MF	0046872	metal ion binding	2.51053244865	0.534764460611	1	86
mikado.4G521.1	CC	0005634	nucleus	4.02552084883	0.59602493384	1	1
mikado.4G597.1	MF	0046872	metal ion binding	2.50974343519	0.534728305288	1	9
mikado.4G597.1	CC	0005737	cytoplasm	1.1274883369	0.458878084391	1	4
mikado.4G763.1	MF	0004707	MAP kinase activity	12.0382169485	0.808487861558	1	100
mikado.4G763.1	BP	0000165	MAPK cascade	10.7763944033	0.781354124351	1	100
mikado.4G763.1	CC	0005856	cytoskeleton	6.27446156772	0.668409670219	1	100
mikado.4G763.1	BP	0033043	regulation of organelle organization	9.07224800743	0.742044906945	2	100
mikado.4G763.1	BP	0006468	protein phosphorylation	5.35490030212	0.640702347113	4	100
mikado.4G763.1	CC	0005737	cytoplasm	2.00995635755	0.510554293821	4	100
mikado.4G763.1	MF	0005524	ATP binding	2.9719812682	0.555016599443	8	100
mikado.4G763.1	MF	0106310	protein serine kinase activity	2.04546050224	0.512364454318	21	19
mikado.4G763.1	BP	0021952	central nervous system projection neuron axonogenesis	0.916065540954	0.443672826274	23	6
mikado.4G763.1	BP	0001654	eye development	0.679558421755	0.424396104315	30	6
mikado.4G763.1	BP	0043009	chordate embryonic development	0.658539611313	0.42253045857	33	6
mikado.4G763.1	BP	0007420	brain development	0.648492687976	0.421628171457	35	6
mikado.4G1087.1	CC	0016020	membrane	0.73794105472	0.429431875534	1	30
mikado.4G1106.1	BP	0007229	integrin-mediated signaling pathway	10.9528948269	0.785241694083	1	4
mikado.4G1106.1	CC	0005886	plasma membrane	2.67216560329	0.542054954237	1	4
mikado.4G1468.1	MF	0008138	protein tyrosine/serine/threonine phosphatase activity	10.803748238	0.781958689027	1	58
mikado.4G1468.1	BP	0006470	protein dephosphorylation	8.08280222711	0.717507512851	1	55
mikado.4G1468.1	CC	0016020	membrane	0.0136911506867	0.321689734476	1	1
mikado.4G1468.2	MF	0008138	protein tyrosine/serine/threonine phosphatase activity	10.803670069	0.781956962455	1	58
mikado.4G1468.2	BP	0006470	protein dephosphorylation	8.03666552013	0.71632767233	1	55
mikado.4G1803.1	MF	0019901	protein kinase binding	10.993916191	0.786140728244	1	15
mikado.5G368.1	MF	0140625	opioid growth factor receptor activity	15.4526824451	0.85349175128	1	96
mikado.5G368.1	CC	0016020	membrane	0.738081249023	0.429443723275	1	96
mikado.5G564.1	MF	0008270	zinc ion binding	5.07420471553	0.631777454108	1	1
mikado.5G833.1	BP	0006313	DNA transposition	6.18294615076	0.665747505204	1	32
mikado.5G833.1	MF	0003677	DNA binding	2.49473275446	0.534039378327	1	32
mikado.5G833.1	CC	0016020	membrane	0.0205648285111	0.325522322207	1	1
mikado.5G833.1	BP	0015074	DNA integration	5.42128327811	0.642778588798	3	32
mikado.5G833.1	BP	0006355	regulation of DNA-templated transcription	0.196810117263	0.369115491729	19	2
mikado.5G852.1	MF	0016301	kinase activity	4.30779727299	0.606065993799	1	2
mikado.5G852.1	BP	0016310	phosphorylation	3.98911740287	0.594704692668	1	2
mikado.5G852.2	MF	0016301	kinase activity	4.30723272172	0.60604624564	1	2
mikado.5G852.2	BP	0016310	phosphorylation	3.98859461566	0.594685689002	1	2
mikado.5G852.3	MF	0016301	kinase activity	4.30779727299	0.606065993799	1	2
mikado.5G852.3	BP	0016310	phosphorylation	3.98911740287	0.594704692668	1	2
mikado.5G991.1	CC	0005576	extracellular region	5.65537953635	0.650000728322	1	81
mikado.5G991.1	BP	0008045	motor neuron axon guidance	0.174289998057	0.365318173848	1	1
mikado.5G991.1	MF	0005102	signaling receptor binding	0.0929230745119	0.348961731743	1	1
mikado.5G991.1	BP	0016358	dendrite development	0.160898432999	0.362942837318	2	1
mikado.5G991.1	CC	0005604	basement membrane	0.132780105386	0.357609434632	2	1
mikado.5G991.1	CC	0016020	membrane	0.0316497595707	0.330531630746	6	4
mikado.5G991.1	BP	0009887	animal organ morphogenesis	0.119367251964	0.354865970018	12	1
mikado.5G991.1	BP	0009888	tissue development	0.105014066807	0.351753329011	20	1
mikado.5G1304.1	CC	0016020	membrane	0.737953370964	0.429432916418	1	20
mikado.5G1304.2	CC	0016020	membrane	0.737736293706	0.429414569276	1	8
mikado.5G1327.1	CC	0016020	membrane	0.738064114539	0.42944227531	1	79
mikado.5G1328.1	BP	0042157	lipoprotein metabolic process	9.04834491258	0.741468379952	1	1
mikado.5G1328.1	MF	0008289	lipid binding	7.75348360026	0.709010530266	1	1
mikado.5G1328.1	CC	0005576	extracellular region	5.77565688529	0.653653299367	1	1
mikado.5G1328.1	BP	0006869	lipid transport	8.46000417478	0.727029973382	2	1
mikado.5G1328.1	CC	0016020	membrane	0.736060778537	0.42927286557	2	1
mikado.5G1328.2	BP	0042157	lipoprotein metabolic process	9.04834491258	0.741468379952	1	1
mikado.5G1328.2	MF	0008289	lipid binding	7.75348360026	0.709010530266	1	1
mikado.5G1328.2	CC	0005576	extracellular region	5.77565688529	0.653653299367	1	1
mikado.5G1328.2	BP	0006869	lipid transport	8.46000417478	0.727029973382	2	1
mikado.5G1328.2	CC	0016020	membrane	0.736060778537	0.42927286557	2	1
mikado.5G1347.1	CC	0016020	membrane	0.737051385325	0.429356663837	1	2
mikado.5G1366.1	BP	1900449	regulation of glutamate receptor signaling pathway	16.2011931133	0.857810989981	1	17
mikado.5G1366.1	CC	0016020	membrane	0.0479727496127	0.336502694839	1	1
mikado.5G1366.2	BP	1900449	regulation of glutamate receptor signaling pathway	16.2011931133	0.857810989981	1	17
mikado.5G1366.2	CC	0016020	membrane	0.0479727496127	0.336502694839	1	1
mikado.5G1407.1	BP	0002729	positive regulation of natural killer cell cytokine production	15.2507341319	0.852308596613	1	12
mikado.5G1407.1	CC	0016020	membrane	0.737940212944	0.429431804393	1	14
mikado.5G1407.1	CC	0009986	cell surface	0.361390746189	0.391988118078	3	1
mikado.5G1407.1	CC	0071944	cell periphery	0.0982339061808	0.350209003212	6	1
mikado.5G1407.1	BP	0060369	positive regulation of Fc receptor mediated stimulatory signaling pathway	0.74506717219	0.430032681269	43	1
mikado.5G1407.1	BP	0002860	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	0.71798122169	0.427733437797	44	1
mikado.5G1407.1	BP	0033005	positive regulation of mast cell activation	0.668673764482	0.423433633497	51	1
mikado.5G1407.1	BP	0050862	positive regulation of T cell receptor signaling pathway	0.661522577375	0.422797023501	52	1
mikado.5G1407.1	BP	0002891	positive regulation of immunoglobulin mediated immune response	0.612001762866	0.418290746307	58	1
mikado.5G1407.1	BP	0032729	positive regulation of type II interferon production	0.581132314343	0.41538891466	65	1
mikado.5G1410.1	BP	0048856	anatomical structure development	1.54053141131	0.48491954768	1	2
mikado.5G1410.1	CC	0016020	membrane	0.737957025406	0.429433225265	1	4
mikado.5G1383.1	BP	0035332	positive regulation of hippo signaling	17.2164300241	0.86351292203	1	1
mikado.5G1383.1	CC	0030054	cell junction	7.65907474759	0.706541485248	1	1
mikado.5G1383.1	CC	0005886	plasma membrane	2.6633247956	0.541661986822	2	1
mikado.5G1454.1	MF	0051015	actin filament binding	10.3794595125	0.772493287767	1	10
mikado.5G1454.1	CC	0005856	cytoskeleton	6.26971376334	0.668272036962	1	10
mikado.5G1454.1	CC	0005737	cytoplasm	2.00843544942	0.510476395433	4	10
mikado.5G1582.1	CC	0016020	membrane	0.737123402331	0.429362753765	1	2
mikado.5G1749.1	MF	0005524	ATP binding	2.96681911102	0.554799112334	1	2
mikado.5G1749.1	BP	0006468	protein phosphorylation	2.64319057886	0.540764594342	1	1
mikado.5G1749.1	MF	0004672	protein kinase activity	2.61981530592	0.539718447972	9	1
mikado.6G47.1	CC	0030314	junctional membrane complex	14.5252777134	0.847992386384	1	6
mikado.6G47.1	CC	0005789	endoplasmic reticulum membrane	2.2162667342	0.520861144075	4	1
mikado.6G95.1	MF	0046872	metal ion binding	2.51025282346	0.534751647869	1	27
mikado.6G95.1	CC	0005634	nucleus	1.26506091336	0.468013593552	1	10
mikado.6G95.1	CC	0005737	cytoplasm	0.63062773445	0.420006330054	4	10
mikado.6G95.1	MF	0016787	hydrolase activity	0.728665972611	0.428645527742	5	10
mikado.6G95.1	CC	0016020	membrane	0.0179019535419	0.324127496046	8	1
mikado.6G248.1	MF	0016301	kinase activity	4.27986846744	0.605087479922	1	1
mikado.6G248.1	BP	0016310	phosphorylation	3.96325469922	0.593763068125	1	1
mikado.6G510.1	MF	0005509	calcium ion binding	6.69314293791	0.6803485063	1	69
mikado.6G510.1	BP	0032502	developmental process	4.9258568937	0.626960822819	1	52
mikado.6G521.1	CC	0016592	mediator complex	7.96131178708	0.714393366873	1	3
mikado.6G521.1	MF	0003712	transcription coregulator activity	7.29653217228	0.696915603526	1	3
mikado.6G521.1	BP	0006357	regulation of transcription by RNA polymerase II	5.37242788149	0.64125179679	1	3
mikado.6G521.1	BP	0006351	DNA-templated transcription	3.54953203195	0.578259729878	2	3
mikado.6G521.1	CC	0005654	nucleoplasm	1.71793708638	0.495013783814	9	1
mikado.6G611.1	BP	0007049	cell cycle	6.05260864783	0.661921766171	1	15
mikado.6G611.1	MF	0016746	acyltransferase activity	5.07157643049	0.631692735007	1	15
mikado.6G611.1	CC	0005634	nucleus	4.03194978149	0.596257470357	1	15
mikado.6G611.1	MF	0046872	metal ion binding	2.51054490306	0.534765031269	2	15
mikado.6G788.1	CC	0016020	membrane	0.734946349214	0.42917852537	1	1
mikado.6G863.2	CC	0016020	membrane	0.733768752902	0.429078760117	1	1
mikado.6G1186.1	CC	0016020	membrane	0.737970596092	0.429434372152	1	12
mikado.6G1186.2	CC	0016020	membrane	0.738040325904	0.429440265001	1	30
mikado.6G1197.1	CC	0016020	membrane	0.738044551308	0.42944062208	1	50
